275
275
36,-97,-27,11,99,0,-45,51,86,26,-98,-90,35,54,59,-35,-70,-33,-74,-44,7,-91,56,32,-11,91,-80,25,90,-62,80,43,-10,95,-51,23,11,22,-75,-22,-5,63,-7,-48,-56,-19,24,-24,-91,-49,47,-63,33,-37,87,31,23,-62,-40,95,-55,-27,66,44,82,38,33,-90,46,88,-33,83,-59,77,-17,-71,-78,83,-18,2,96,63,-2,-65,-71,68,90,-5,-24,97,39,11,9,5,-76,36,-58,6,34,93,-1,90,-81,-26,-71,66,27,40,67,-33,-57,88,-56,94,-60,20,68,76,81,30,-35,-56,-76,-16,19,54,-83,-40,-11,-38,59,53,-50,-38,-94,-59,-35,94,-49,10,-30,98,55,27,-28,-99,57,-49,45,45,-68,28,7,-72,32,-63,-18,60,-45,-63,98,-18,97,86,11,91,17,-90,2,22,-44,-96,99,38,19,-36,80,43,-59,5,2,-54,56,54,68,63,-11,-87,10,63,60,100,-100,47,-50,-97,-16,-55,62,85,-71,7,-30,-68,81,-28,37,18,-25,-82,-18,88,-21,-77,-84,-87,62,-46,53,-42,-18,-60,37,7,27,-69,-71,86,-68,-14,-75,-3,77,-29,-35,-51,-94,-38,12,46,-65,39,65,51,-20,-67,-35,-79,0,-19,97,-44,-11,-77,-85,59,45,57,-62,-24,-99,13,-19,-62,-92,6,21,-23,36,-83,88,-80,-43,-78,22
-8,82,-1,-97,29,84,-98,-31,-19,60,-24,18,75,12,3,63,-10,39,36,98,-79,-96,74,10,4,14,31,20,94,-46,27,-63,79,-49,-73,84,9,63,-62,16,40,0,-56,-75,32,-96,5,-4,-30,-53,87,-65,87,76,27,14,-49,-67,60,-86,-99,32,35,40,-50,79,77,81,42,-52,69,-24,-46,-50,-10,65,-83,53,-66,-89,21,-98,46,-77,-30,-56,28,35,-35,-6,21,-37,81,-18,-91,-87,-42,100,-14,-67,-1,-57,25,98,-65,-85,2,42,-98,58,98,-44,6,-99,60,18,91,73,72,77,64,-35,-78,30,92,-56,-40,4,-62,27,77,-36,62,83,-76,-66,13,100,-38,-12,-27,-2,13,-50,-66,50,89,65,49,-36,42,1,-16,-95,-49,74,90,-98,-65,76,-87,-79,45,-79,-18,-49,4,-54,-3,-58,-44,29,-69,88,-35,19,-44,13,-90,26,-80,-48,7,99,-54,76,96,18,94,-18,-1,91,-78,-46,-42,67,-64,60,31,-99,-65,84,-30,-8,-20,-37,83,-56,82,14,-94,-41,-39,-64,-31,23,99,28,34,58,-28,-75,35,83,-55,-35,-21,87,77,62,28,66,-3,-22,-58,84,44,44,-48,94,-37,48,-71,36,59,78,60,19,61,-63,-38,4,-33,82,-58,12,-73,82,-18,70,74,-88,15,94,51,32,-77,40,-38,-43,55,-38,-66,-54,95
-96,68,89,0,-83,-75,-32,-83,-80,-63,59,-61,59,-14,-51,-51,12,-57,-56,82,13,10,29,-36,-3,-41,33,-51,37,63,-1,89,93,-53,36,33,73,-64,71,-11,68,12,43,-88,-88,-81,-53,-8,19,-37,-44,16,-18,84,49,92,-89,-35,90,97,56,-4,9,98,4,-96,6,-39,-32,-89,72,86,-78,29,42,-63,-44,-29,48,-8,-50,-43,51,68,-78,74,-98,-77,-48,88,-99,57,-58,-18,-4,-29,42,76,-94,-97,-12,5,-92,-74,99,73,-100,-94,-100,-23,32,-21,1,60,2,3,-85,-87,58,-41,24,80,13,75,-18,17,-89,-13,-34,-47,26,54,-70,-62,-52,83,-67,-3,60,-9,76,14,12,-1,-19,-20,3,-46,-21,-37,-34,-64,89,-57,-77,36,-85,-84,-81,-26,-84,-92,-57,87,11,-12,-55,-7,-20,61,-81,-33,17,-38,-92,87,-17,-18,74,66,-54,44,70,-89,-34,52,-27,10,21,15,-7,46,75,28,-100,-47,-76,-92,54,60,-59,-34,-8,29,48,77,22,-83,73,-88,-55,-72,-88,100,-39,-94,97,20,44,-30,84,-7,19,-56,-82,39,2,97,-43,-50,-94,83,1,90,-1,84,28,-51,17,31,33,-57,2,5,-6,-35,56,-32,-16,54,63,60,38,-52,-17,-76,6,62,-42,-51,-78,34,52,43,-6,-27,-70,100,-95,-90,-66,47,51,30,-18
-78,-4,-11,86,-62,-26,57,59,-93,38,72,-93,-11,42,-55,70,-82,-52,45,-68,25,-23,49,47,-47,31,58,-99,-71,-11,-66,25,2,97,98,56,-35,5,-62,-94,63,-20,12,56,-36,27,65,79,-42,-83,-9,58,56,-45,-50,45,-16,-48,-95,44,-64,-42,82,22,81,-17,87,64,5,25,-9,4,-52,-45,-40,18,-48,-99,-16,-2,-42,-89,10,32,-76,31,-2,20,18,-33,-91,15,-23,41,-29,-91,27,-70,46,-1,32,1,-12,41,-32,97,-38,-79,-91,-4,-30,-74,-2,-17,75,39,-71,-95,64,-95,78,-88,-70,9,52,1,-37,-81,-26,-12,50,-74,-7,-38,-26,-18,41,-10,78,51,-15,-23,-32,-73,42,-70,-4,50,23,-93,98,42,-8,48,-31,-61,74,-74,-78,-56,-4,-47,68,-9,-71,-60,-7,-11,92,-66,53,87,-53,-70,37,47,74,-44,-57,-53,-1,-33,100,64,49,-34,43,20,-8,-82,-9,67,93,25,-6,39,29,-66,-81,17,81,-49,-33,81,-35,-3,44,-58,-5,93,-43,10,25,-56,-75,-18,28,-60,57,-54,62,21,-99,-30,76,45,-15,9,40,0,64,91,41,15,-6,-43,-94,90,-29,-12,-54,-56,-20,-77,-12,34,84,-65,86,28,71,-67,8,-41,5,11,-2,30,96,-51,-18,61,60,-8,69,-35,-68,77,-2,-66,96,74,78,-95,88
57,25,12,-22,-9,-51,40,93,83,-63,16,31,-30,-43,98,76,-33,66,-87,-55,90,85,15,-45,74,11,-24,88,26,-26,-26,60,-56,-18,-41,-75,45,-52,-41,-14,99,46,-79,-72,-65,-53,98,-17,-51,35,28,37,-35,46,-19,70,-36,85,95,100,24,-15,57,64,-25,66,-95,41,3,-42,-98,-25,10,-37,17,22,-16,9,-18,-45,70,16,44,59,43,18,63,57,-24,-10,-62,40,-49,-56,80,-92,68,30,2,-78,0,-99,44,-31,39,84,-5,-66,-77,-77,-16,-93,96,24,1,34,62,-88,20,77,28,-76,72,15,-27,92,76,31,-65,-50,-72,94,-5,-17,98,91,-62,57,12,-31,82,-91,86,52,-79,-6,35,-78,-73,96,-98,-14,70,-61,66,36,1,-3,-95,3,-49,80,-59,-20,-59,-22,-6,32,-1,-13,-81,0,17,81,-59,-62,17,65,-13,21,-4,-61,-82,-25,97,-88,-66,64,-84,-62,9,-32,-77,-30,-25,-6,-72,85,-15,15,71,-49,94,72,-85,36,67,60,81,-15,-46,-22,-93,83,44,-26,51,-27,47,62,60,-35,-79,-13,-24,73,-3,-28,-78,-76,26,-20,14,-60,55,-8,84,65,84,73,14,1,46,65,85,35,-29,23,-94,-21,-62,81,-6,74,-49,81,42,-8,-29,49,44,-20,45,74,-33,54,95,-88,39,24,-87,28,27,-30,19
-71,12,91,-2,29,-65,-43,-43,63,-31,7,22,69,-57,77,-70,-1,60,-84,-90,69,25,-1,41,-4,-15,-66,35,47,-96,20,-67,94,64,75,15,-18,37,17,-88,40,-2,87,3,-94,-92,-88,-83,-99,-28,10,35,-48,-63,52,-53,-28,-32,9,44,27,4,-66,-31,36,-57,-35,22,50,56,33,-73,-13,23,-25,70,76,73,57,35,-77,-17,46,96,72,53,-25,-93,71,80,26,59,53,-94,-84,40,-78,86,-22,29,58,63,16,-87,42,73,88,-24,3,39,97,-29,-6,-37,-93,7,-71,-49,50,-72,55,-13,95,-13,22,72,-94,-12,38,100,-77,49,-97,72,27,-44,99,62,56,13,96,21,-91,44,-72,52,84,-51,48,41,-9,52,25,-85,-2,9,41,-97,49,-48,31,83,94,54,-91,10,-5,25,73,-91,27,-12,9,-38,-53,-76,-82,85,-18,-51,-19,-40,-21,-1,-58,-61,73,39,-49,46,87,86,95,-75,50,-79,-87,87,-53,79,23,-19,8,63,-90,72,83,9,-47,1,72,-17,-79,48,-15,69,99,86,-96,-66,92,-69,43,-74,3,62,63,-72,-93,-11,-83,60,80,-78,14,46,42,-26,-47,-43,20,57,52,-99,66,20,-98,-74,19,27,-2,75,-6,80,23,-5,97,61,-54,-22,0,35,75,-9,65,32,62,85,84,-61,-31,-8,-39,-74,-62
92,-7,11,46,-86,-74,36,17,45,60,65,36,-62,-45,44,-38,95,91,29,-16,-87,95,-48,-26,95,29,27,-99,19,37,43,-3,28,53,-37,13,97,-5,-46,25,-31,-79,44,-17,79,26,65,-85,15,-2,40,80,60,-73,-26,-89,25,26,68,-35,25,45,8,77,-84,-83,17,23,96,42,-98,8,-97,-4,74,50,-89,7,-45,63,50,-37,-73,6,-11,-63,66,-70,-61,2,-71,-23,51,-20,-65,-24,-54,-6,38,92,-88,-81,11,48,-19,-7,-2,-57,59,34,-70,-50,83,43,96,-75,-45,-68,-85,-10,-34,12,77,-67,23,12,-54,-48,77,-69,11,-75,-79,55,-11,-61,-5,88,-1,-16,-48,80,-45,49,92,-17,89,44,59,-72,-56,-8,-73,-42,-91,-22,3,31,-48,24,65,-10,-6,-41,-53,-97,19,-25,84,55,62,-57,-53,15,-25,5,57,20,33,59,-27,55,90,-38,-50,-90,2,-26,-81,-37,37,-19,40,-47,-53,-96,-32,-54,72,-52,-37,50,-20,15,-6,-50,-95,2,75,10,-31,-2,46,-60,-94,29,40,-23,-32,-12,-65,-62,-66,6,-34,37,55,77,4,84,72,19,-12,-82,82,-21,-55,15,-87,-92,94,-1,64,-16,50,69,-14,60,16,-67,40,-34,-96,50,12,-74,-67,44,-61,-98,-52,63,33,-27,6,-99,-73,-89,91,96,34,43,-65,13,87
-34,66,-33,77,-84,-86,55,-51,21,-20,0,63,-66,-98,-39,-45,-26,-15,-10,13,67,32,8,-29,24,-5,79,-89,33,4,72,39,86,36,-19,-9,-86,-95,-75,1,41,14,12,-58,73,10,54,-27,-33,56,22,75,59,40,-20,-34,-13,-74,90,25,63,-85,1,-57,-77,-69,-26,-92,-66,17,-56,-52,76,-61,0,-61,28,-7,-22,13,-88,89,78,92,77,71,-74,-46,15,-5,72,21,-26,-88,-46,-50,9,-2,73,-11,50,25,-52,61,67,-64,2,87,95,25,-73,-61,-99,-57,-36,-89,-34,44,-46,-93,61,16,-13,-8,72,-96,-93,-84,-100,-17,-45,-40,-93,45,-60,-9,12,-6,56,-81,54,40,-29,81,94,43,-86,-12,-50,-65,-34,-75,-81,48,-27,82,73,30,-81,-75,-67,-89,-86,34,-94,-6,-76,43,96,-25,-14,85,27,47,8,95,-64,-68,87,-89,-45,22,-52,24,-7,-53,-58,72,51,88,56,-86,61,-18,-94,87,-95,16,26,33,82,71,29,-85,87,-31,34,-96,-18,14,9,-55,-7,-20,86,51,31,-77,1,-86,94,-9,-64,47,34,14,-64,50,33,-46,62,0,96,-12,57,-11,22,-100,-32,-86,26,99,-84,84,63,24,-25,-4,59,95,-91,-49,-9,11,-25,-9,14,-49,-93,18,-64,94,47,-13,-17,62,-37,93,-56,87,20,-42,-24,2,31
38,61,-23,-97,66,70,-2,-81,-66,-32,-87,79,-54,-47,76,-21,79,-24,83,-93,-17,-28,38,-66,29,57,-46,47,-39,-49,-84,-53,-98,-3,65,58,35,-90,-84,50,-20,14,-36,55,53,-66,64,5,93,19,20,53,-90,-11,-82,-98,43,-28,-67,-47,91,70,99,94,-6,24,61,48,51,47,-40,59,19,23,-26,-94,-90,-28,20,26,-77,-87,-70,38,-27,2,-88,37,36,57,-93,-90,12,-31,-60,89,22,-14,51,-70,-26,-56,13,24,26,79,20,66,88,31,90,-85,-76,-8,-45,-22,-70,90,-86,92,-67,-85,-85,-61,-7,32,30,69,54,-5,-85,100,-55,69,6,-51,26,-10,-84,-54,61,-37,-52,8,5,2,-79,28,73,-77,-29,-16,-63,-91,-28,47,-58,-33,-46,-84,-88,60,12,6,13,-9,86,71,-81,71,27,30,87,56,-59,83,49,45,22,-36,-79,47,-22,-95,-48,37,67,-65,60,-64,-13,-14,39,44,-29,-5,83,15,12,-1,4,-8,66,3,5,92,-54,14,96,-28,-10,28,-19,8,17,-10,-95,15,-38,-50,-61,11,6,-9,-95,-13,-41,-39,-3,7,55,74,14,45,-76,99,46,-49,-96,75,-22,-33,89,-50,21,7,40,33,-87,-93,4,-57,-59,50,-51,-14,-100,-48,77,-42,56,-7,93,37,31,-83,-79,41,-3,-20,-82,20,16,14,-13
-99,-76,78,-100,53,-65,-44,33,-37,-1,65,-3,-48,-25,-18,58,-65,47,-33,3,87,-77,-44,19,-34,85,-24,22,34,8,54,-46,61,-24,82,-11,30,-73,-62,-44,69,67,-92,-60,17,-8,-100,68,-98,-41,16,84,56,-29,82,43,-59,72,-12,31,-81,-5,-2,7,36,-71,-67,30,12,-69,-10,25,-67,20,-86,84,35,-34,97,1,-26,57,-30,-7,-8,21,-3,-12,66,68,48,86,-67,-25,-31,70,21,-80,-5,-68,-43,-95,-33,-48,-53,-3,67,94,-89,-6,51,54,-100,-96,-98,19,11,-25,80,-97,77,74,52,79,-81,68,-92,-55,-62,4,20,46,-94,-87,-88,36,-71,-76,77,32,-97,-9,-80,-10,98,50,87,72,-48,-85,-39,-11,-40,-45,-54,1,-93,96,80,-5,50,-43,33,4,6,71,90,-10,88,92,34,-67,81,-72,51,-33,-54,-52,-50,-48,-29,81,24,-45,-85,-25,-80,48,17,-68,-80,8,-7,-10,50,-6,-5,-20,4,97,9,45,0,90,38,-64,-39,-15,-66,-6,-23,49,62,16,-23,-88,0,-39,16,69,33,48,14,-8,-55,-95,46,-41,-27,-45,37,-12,-12,12,69,41,48,-56,-99,2,-18,96,5,74,-41,-2,47,-58,-7,77,10,-54,-59,-92,97,48,-15,-31,-22,-84,81,-27,86,-99,93,75,-79,-22,-6,-61,-97,-22,21,-17,-12
